Name;Starter_Ideas;Ambition;Trigger;Idea1;Idea2;Idea3;Idea4;Idea5;Idea6;Idea7;Adjective;Country
CEB_ideas;Goods produced modifier = 0.1 && Galley combat ability = 0.2;Global trade power = 0.1;tag = Cebu;Lumaya’s Ambition = Morale of armies = 0.1;Chola Legacy = Legitimacy = 1;Protect against the Magalos = Navy Tradition = 1;Pacify the Islands = Monthly autonomy change = -0.05;'The Place for Trading' = Embargo Efficiency = 0.1 && Privateer efficiency = 0.25;Befriend the Europeans = Institution spread = 0.1;Expand the Capital = Development cost = -0.1;Cebuan;Cebu
ANU_ideas;Land Attrition = -0.15 && Land leader maneuver = 1;National manpower modifier = 0.15;tag = Ainu;Chasi = Fort Defence = 0.2;Riches of the Sea = Goods produced modifier = 0.1;Southern Traders = Provincial trade power = 0.15;Heirs of Jomon = Yearly prestige = 1;Hunters and Warriors = Attrition for enemies = 1;Yukar = Tolerance of True Faith = 2;Fierce Resistance = Infantry Combat Ability = 0.1;Ainu;Ainu
HJO_ideas;Morale of armies = 0.1 && Development cost = -0.1;Manpower recovery speed = 0.15;tag = Hojo;Legacy of the Kamakura Shogunate = Legitimacy = 1;Night Combat = Land leader shock = 1;Reform the Administration = Idea cost = -0.1;Tokusei = National unrest = -1;Castles of the Hojo = Fort Defence = 0.2;Unification of Kanto = National manpower modifier = 0.15;Council in Odawara = Cost of advisors with ruler's culture = -0.15;Hojo;Hojo
CSK_ideas;National tax modifier = 0.1 && Infantry Combat Ability = 0.1;Ship durability = 0.05;tag = Chosokabe;Ichiryo Gusoku = Land Maintenance modifier = -0.05;Seven Clans of Tosa = National manpower modifier = 0.15;Unification of Shikoku = Aggressive expansion impact = -0.1;100 Article Code = Discipline = 0.05;Expand the Navy = Ship cost = -0.1;God of Arts = Yearly prestige = 1;Support of the Temples = Tolerance of True Faith = 2;Chosokabe;Chosokabe
MRI_ideas;Navy Tradition = 1 && Diplomat = 1;Land leader fire = 1;tag = Mori;Descendants of Oe Hiromoto = Administrative Technology Cost = -0.1;Leader of Kokujin Ikki = Land force limit modifier = 0.2;Diplomatic Intrigues = Diplomatic relation = 1;Three Arrows = Monthly autonomy change = -0.05;Hiroshima = Development cost = -0.1;Itsukushima = Ship durability = 0.05;Hagi Ware = Yearly prestige = 1;Mori;Mori
ASA_ideas;Production Efficiency = 0.1 && Discipline = 0.05;Stability cost modifier = -0.1;tag = Asakura;Hidden Diplomacy = Diplomatic relation = 1;Echizen Paper = Goods produced modifier = 0.1;Ichijodani City = Development cost = -0.1;Asakura Soteki = Infantry Combat Ability = 0.1;Seventeen Clan Code = Legitimacy = 1;Control of Buddhist Sects = Tolerance of True Faith = 2;Legacy of Emperor Keitai = Aggressive expansion impact = -0.1;Asakura;Asakura
KID_ideas;National unrest = -1 && Fort Defence = 0.20;Yearly prestige = 1;tag = Kildare;Lords Deputy = Diplomatic Reputation = 1;Silver Tongues = Improve relations = 0.2;Silken Thomas = Morale of armies = 0.10;The Wizard Earl = technology cost = -0.05;Curragh Horsemanship = Cavalry combat ability = 0.1;A New Seat for the FitzGeralds = Construction Cost = -0.1;Royal Irish Army = National manpower modifier = 0.1;Kildarean;Kildare
TYR_ideas;Yearly prestige = 1 && Infantry Combat Ability = 0.1;Development cost = -0.1;tag = Tyrone;Chief of Irish Kings = Liberty desire in subjects = 10;The O’Neill Mór = Legitimacy = 1;Tanistry = Stability cost modifier = -0.1;Arming the People = Land force limit modifier = 0.15 && National manpower modifier = 0.15;Catholic Diplomacy = Diplomat = 1 && Yearly papal influence = 1;Ambush Warfare = Land leader maneuver = 1;The Wild Geese = Mercenary discipline = 0.025;Tyrone;Tyrone
TRY_ideas;Production Efficiency = 0.1 && Manpower recovery speed = 0.15;Land Maintenance modifier = -0.05;tag = Tyrconnell;Fort of the Foreigners = Fort Defence = 0.20;The Fisher King = Global trade power = 0.1;Religious Patrons = Tolerance of True Faith = 2;St Patrick’s Purgatory = Missionaries = 1;Lessons of Knockavoe = Land leader shock = 1;Land of Exiles = Possible Advisors = 1;Scottish Ties = Mercenary manpower = 0.5;Tyrconnell;Tyrconnell
MCM_ideas;Cost to fabricate claims = -0.25 && Land Maintenance modifier = -0.05;Missionaries = 1;tag = Munster;North Sea Fishermen = Domestic trade power = 0.15;The Brave and Faithful = War Exhaustion = -0.02;Hill Raiders = Attrition for enemies = 1;Spanish Ties = Discipline = 0.05;Fairer Shores = Global settler increase = 15;Pirate Haven = Navy Tradition = 1 && Privateer efficiency = 0.15;Enemies Within = Spy network construction = 0.2;Munster;Munster
LEI_ideas;Fort Defence = 0.20 && Attrition for enemies = 1;Missionaries = 1;tag = Leinster;Legacy of Palladius = Missionary strength = 0.01;The Black Rent = Domestic trade power = 0.15;The Subject of My Enemy is My Friend = Rebel support efficiency = 0.20;He Who Is Not Strong Must Be Cunning = Fire damage received = -0.1;Long Memories = Cost of reducing war exhaustion = -0.10;The Geraldine League = Diplomatic relation = 1;Ballinacore Military Academy = Military Technology Cost  = -0.1;Leinster;Leinster
CNN_ideas;Tolerance of True Faith = 1 && Trade Steering = 0.10;Merchants = 1;tag = Clanricarde;The Fourteen Tribes = Trade Efficiency = 0.10;By Fire and Sword = Harsh treatment cost = -0.15;People of the Sea = National sailors modifier = 0.25;Irish Hobbies = Cavalry flanking ability = 0.5;To Hell or to Connacht = Land Attrition = -0.10;Catholic Holdouts = Yearly papal influence = 2;The Lord Presidency = Stability cost modifier = -0.1;Clanricarde;Clanricarde
ORD_ideas;Fort Defence = 0.20 && Yearly prestige = 1;Legitimacy = 1;tag = Ormond;English Service = Infantry Combat Ability = 0.1;The Courts of Europe = Diplomatic Reputation = 1;The Wool Earl = National tax modifier = 0.1;Keeping the Locals in Line = National unrest = -1;Irish Rivalries = Foreign spy detection = 0.2;Irish Siegecraft = Siege ability = 0.1;Entrenchment of the Butler Dynasty = Construction Cost = -0.1;Ormond;Ormond
irish_ideas;Morale of armies = 0.1 && Trade Efficiency = 0.1;Legitimacy = 1 && Republican Tradition = 0.3;tag = Ireland;Irish Endurance = Shock damage received = -0.1;The Clanns = Cost of advisors with ruler's culture = -0.2;More Than Irish = National unrest = -2;Loyal Catholics = Yearly papal influence = 1 && Missionary strength vs heretics = 0.02;Abundant Harvests = Goods produced modifier = 0.10;Unconquerable Ireland = War Exhaustion = -0.02 ;Nationalized Gallowglass Septs = Discipline = 0.05;Irish;Irish
ULS_ideas;National manpower modifier = 0.1 && Mercenary maintenance = -0.15;Construction Cost = -0.1;tag = Ulster;Highland Connections = Leader without upkeep = 1;Peerage of Ulster = Yearly prestige = 1;Civilist of the Irishry = Diplomatic Reputation = 1;Rapparees = Attrition for enemies = 1;Catholic Ascendency = Missionary strength vs heretics = 0.02;The Defenders = Spy network construction = 0.10 && Foreign spy detection = 0.10;Last Redoubt of Ireland = Fort Defence = 0.20;Ulstrian;Ulster
FLY_ideas;Improve relations = 0.25 && Attrition for enemies = 1;Production Efficiency = 0.1;tag = Offaly;The Gallowglasses = Mercenary cost = -0.05 && Mercenary discipline = 0.05;Irish Hospitality = Possible Advisors = 1 && Advisor cost = -0.15;River Trade = Domestic trade power = 0.2;The Fear of God = Tolerance of True Faith = 2;Tower Houses = Fort Defence = 0.2;A Family Affair = Legitimacy = 1 && Republican Tradition = 0.3;The Buannacht = National manpower modifier = 0.15;Offaly;Offaly
CRN_ideas;Recruitment time = -0.10 && Production Efficiency = 0.1;Morale of armies = 0.10;tag = Cornwall;Stannary Parliaments = National unrest = -2;Cornish Rebels = Attrition for enemies = 1;Prayer Book Traditionalism = Tolerance of True Faith = 2;Pirates of Penzance = Chance to capture enemy ships = 0.1 && Privateer efficiency = 0.2;Cornish Royalist Army = Land force limit modifier = 0.2;The Gear Rout = Movement speed = 0.15;Arthurian Romanticism = Yearly prestige decay = -0.01;Cornish;Cornwall
KOI_ideas;National sailors modifier = 0.2 && Ship cost = -0.1;Discipline = 0.05;tag = Mann;The Stanleys = Diplomat = 1;Kings of Mann = Core-Creation Cost = -0.10;Tynwald High Court = Possible Advisors = 1;Mann and the Isles = Morale of navies = 0.15;The Act of Settlement = National unrest = -1;Burn the Heretic = Missionary strength vs heretics = 0.02;The Act of Revestment = Diplomatic Annexation Cost = -0.15;Manx;Mann
MTH_ideas;Fort maintenance = -0.2 && National garrison growth = 0.25;Leader siege = 1;tag = Meath;Ineffectual Overlords = Production Efficiency = 0.1;Foreign Nationals = Diplomatic Reputation = 1;Parliament of Ireland = Stability cost modifier = -0.10;Englishtown = Culture conversion cost = -0.15;The Cess = National tax modifier = 0.1;Trinity College = Administrative Technology Cost = -0.1;Siege Mentality = Fort Defence = 0.20;Meathian;Meath
FRI_ideas;Production Efficiency = 0.1 && Development cost = -0.1;National tax modifier = 0.1;tag = Friesland;Coastal Industry = Ship trade power = 0.1;The Upstalsboom League = State maintenance = -0.25;Dutch Courage = Morale of armies = 0.1;The Zuider Embankments = Construction Cost = -0.1 && Construction time = -0.1;Flooding the Polders = Fort Defence = 0.15;Difference of Opinion = Tolerance of Heretics = 1 && Tolerance of Heathens = 1;Brothers in Arms = Max promoted culture = 1 && Domestic trade power = 0.1;Frisian;Friesland
UTR_ideas;Years of separatism = -5 && National tax modifier = 0.1;Institution Embracement Cost = -0.1;tag = Utrecht;Devotio Moderna = Tolerance of True Faith = 1;Ex Cathedra = Yearly papal influence = 2 && Devotion = 0.5 && Monthly fervor increase = 0.25 && Church power modifier = 0.1;Fortified City = Fort Defence = 0.1 && Siege ability = 0.1;The Vaartse Rijn = Trade Efficiency = 0.1;City of Churches = Missionaries = 1 && Missionary strength = 0.02;Cultural Resilience = Cost of advisors with ruler's culture = -0.25 && Max promoted culture = 1;Enlightenment of the Masses = Institution spread = 0.25;Utrechtian;Utrecht
FLA_ideas;Goods produced modifier = 0.1 && Institution Embracement Cost = -0.1;Trade Efficiency = 0.10;tag = Flanders;Flemish Cloth = Production Efficiency = 0.15;Land Reclamation = Development cost = -0.1;Beeldenstorm = Missionary strength vs heretics = 0.02;Flemish Innovation = Institution spread = 0.1;North Sea Shipyards = Light ship cost = -0.20;Flemish Academics = technology cost = -0.05;Noose-Bearers = Attrition for enemies = 1;Flemish;Flanders
BRB_ideas;National tax modifier = 0.10 && Stability cost modifier = -0.1;Morale of armies = 0.10;tag = Brabant;Charter of Liberty = National unrest = -1;Marsh Warfare = Land leader maneuver = 1;Palace of Coudenberg = Yearly prestige = 1;Sugar Capital of Europe = Trade Steering = 0.2;Banks of Antwerp = Interest per annum = -0.5;Tradition of Toleration = Tolerance of Heretics = 2 && Tolerance of Heathens = 1;Generality Lands = State maintenance = -0.15;Brabantian;Brabant
LIE_ideas;Yearly papal influence = 2 && Morale of armies = 0.10;Construction Cost = -0.1;tag = Liege;Guild Democracy = Stability cost modifier = -0.1;The Wars of Liège = Manpower recovery speed = 0.2;Religious Devotion = Devotion = 1 && Legitimacy = 1;Wittelsbach Bishops = Improve relations = 0.3;The Prince-Bishop's Palace = Diplomatic Reputation = 1;Société Littéraire = Institution spread = 0.1;Declaration of the Rights of Man and Citizen = National unrest = -1;Liegian;Liege
GEL_ideas;Stability cost modifier = -0.1 && Naval maintenance modifier = -0.10;Tolerance of Heretics = 2;tag = Gelre;Feudal Elevation = Diplomat = 1;Hanseatic Towns = Trade Efficiency = 0.1;Defiance of Foreign Rule = Legitimacy = 1;Rule the Rivers = Development cost = -0.1;The Gelderland Wars = Morale of armies = 0.10;Loot as Payment = Looting speed = 0.25;Land Negotiations = Diplomatic Annexation Cost = -0.15;Gelren;Gelre
EFR_ideas;Privateer efficiency = 0.15 && Chance of new heir = 0.5;Navy Tradition = 1;tag = East Frisia;Chiefs of East Frisia = National unrest = -1;The Saxon Feud = Yearly Yearly Army Tradition Decay = -0.01;Center of Religious Thought = Religious Unity = 0.2;Dutch Migrants = Possible Advisors = 1;Refuge of the Mennonites = Tolerance of Heretics = 2;Autonomous Burghers = Trade Efficiency = 0.1;The Emden Company = Trade Steering = 0.2;East Frisian;East Frisia
AAC_ideas;Yearly prestige = 1 && Diplomat = 1;Diplomatic relation = 1;tag = Aachen;Charlemagne's Capital = Yearly prestige decay = -0.01;Imperial Free City = Republican Tradition = 0.3;Spa City = Stability cost modifier = -0.10;Guild and Government = Production Efficiency = 0.1;Expel Heretical Officials = Missionary strength vs heretics = 0.02;Baroque Architecture = Construction Cost = -0.1;Congresses of Aachen = Diplomatic Reputation = 2;Aachener;Aachen
KLE_ideas;Production Efficiency = 0.1 && National tax modifier = 0.1;Idea cost = -0.1;tag = Cleves;Walled Cities = Fort Defence = 0.15;Cleves and Mark = Legitimacy = 1;Avid Reformers = Yearly papal influence = 1 && Monthly fervor increase = 0.25 && Church power modifier = 0.1 && Missionary strength vs heretics = 0.01;Strategic Marriages = Diplomatic Reputation = 1;United Duchies = Diplomatic Annexation Cost = -0.15;Educated Duisberg = Diplomatic Technology Cost = -0.1;Militarize Schwanenburg = National garrison growth = 0.25;Clevian;Cleves
DEC_ideas;Administrative Efficiency = 0.05 && Morale of armies = 0.1;Infantry Combat Ability = 0.1;tag = Deccan;Dakani Language = ;Funding the Diwan = Administrative free policies = 1;Privileges for Foreign Traders = Global trade power = 0.1;Empower the Paigah = Land force limit modifier = 0.2;Modernize the Sarf-e-Khas = Discipline = 0.05;Jewels of the Nizams = Diplomatic Reputation = 1;Encourage Growth of Industries = Goods produced modifier = 0.1;Deccani;Deccan
DLH_ideas;Cavalry combat ability = 0.15 && Diplomatic Reputation = 1;Max promoted culture = 1;tag = Delhi;Afghan Nobility = Yearly Army Tradition = 0.5;Suppress Rebellion = National unrest = -1;Restore the Delhi Empire = Core-Creation Cost = -0.1;Promote Innovation in Textile Production = Production Efficiency = 0.1;Re-integrate Former Provinces = Governing capacity modifier = 0.1;Protect the Grand Trunk Road = Domestic trade power = 0.1;The Throne of India = Legitimacy = 1;Delhian;Delhi
BHA_ideas;Stability cost modifier = -0.1 && State maintenance = -0.15;Years of separatism = -5;tag = Bharat;Modernized War Elephant Tactics = Cavalry combat ability = 0.15;Unite the Subcontinent = Max promoted culture = 2;Golden Age of Sanskrit Literature = technology cost = -0.05;Indian Army = Discipline = 0.05;Ganga = Tolerance of True Faith = 2;Brahmin Administration = Administrative Efficiency = 0.05;Develop Rocket Technology = Artillery combat ability = 0.1;Bharathi;Bharat
HIN_ideas;Governing capacity modifier = 0.1 && National manpower modifier = 0.2;Discipline = 0.05;tag = Hindustan;Sepahi = Infantry Combat Ability = 0.15;Persianate Courtly Culture = Advisor cost = -0.1;Imperial Indian Ambition = Years of separatism = -5;The Peacock Throne = Legitimacy = 1;Gunpowder Empire = Land fire damage = 0.1;Patronize Sufi Missionaries = Missionary strength = 0.02;Proto-Industrialization = Development cost = -0.1;Hindustani;Hindustan
RJP_ideas;Military free policies = 1 && Morale of armies = 0.1;Discipline = 0.05;tag = Rajputana;Imperial Legacy = Core-Creation Cost = -0.1;King of Petty Princes = National manpower modifier = 0.15;Marwari Horses = Cavalry combat ability = 0.15 && Movement speed = 0.1;Purbia Legacy = Land fire damage = 0.1;Protectors of the Dharma = Tolerance of True Faith = 2;Expanded Artillery Arm = Artillery Cost = -0.15;Monumental Architecture = Legitimacy = 1;Rajputani;Rajputana
NAG_ideas;Aggressive expansion impact = -0.15 && Morale of armies = 0.15;Leader without upkeep = 1;tag = Nagpur;Unite the Gonds and Garjats = National unrest = -2;Exploit Harsh Terrain = Land leader maneuver = 1;Send for Artisans = Construction Cost = -0.1;Invite Maratha Warriors = Yearly Army Tradition = 0.5;Light Cavalry Shock Tactics = Shock damage = 0.1;Cultivating the Forest = Production Efficiency = 0.1;Unjustified Expansion = Unjustified demands = -0.25;Nagpuri;Nagpur
MER_ideas;Infantry Combat Ability = 0.1 && Infantry Cost = -0.2;War Exhaustion = -0.03;tag = Mewar;Rajput Heartland = Yearly Yearly Army Tradition Decay = -0.01;Construct the Victory Tower = Yearly prestige = 1;The Fort of Kumbhalgarh = Fort Defence = 0.15;City of Lakes = Development cost = -0.1;Recall the Purbias = National manpower modifier = 0.15;Mandatory Firearm Drills = Land fire damage = 0.1;Reorganized Rajput Regiments = Discipline = 0.05;Mewari;Mewar
BNG_ideas;Infantry Combat Ability = 0.1 && National manpower modifier = 0.15;backrow artillery damage = 0.15;tag = Bengal;Combat Coastal Piracy = Trade Efficiency = 0.1;Promote Habshi Generals = Yearly Army Tradition = 0.5;Clear the Delta = Development cost = -0.1;Attract Sufi Scholars = Idea cost = -0.1;Conquest of the Gangetic Plain = Land leader shock = 1;Begin the Minting of Rupees = National tax modifier = 0.1;Bengali Industrialization = Goods produced modifier = 0.1;Bengali;Bengal
